0.100000	-nan	-nan	0.000000	0.000000	0.000000	0.000000	0.000000	0.531000	0.000000	-nan	-nan	-nan	-nan	-nan	-nan	0.531000	0.000000
1.700000	-nan	-nan	-0.000052	-0.000000	0.000173	0.000000	0.000000	0.530948	0.000092	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.112913
1.800000	-nan	-nan	-0.000065	-0.000000	0.000216	0.000000	0.000000	0.530935	0.000115	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.111991
1.900000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.109885
2.000000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.110774
2.100000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.112798
2.200000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.106890
2.300000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.110766
2.400000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.106882
2.500000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.110766
2.600000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.106890
2.700000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.106882
2.800000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.111757
2.900000	-nan	-nan	-0.000071	-0.000000	0.000195	0.000000	0.000000	0.530929	0.000103	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.111860
3.000000	-nan	-nan	-0.000325	0.000000	-0.000585	-0.006495	-0.021649	-0.200325	0.000117	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.841702
3.100000	-nan	-nan	-0.002098	0.000004	-0.002988	-0.025978	-0.021649	-0.202097	0.000601	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.842186
3.200000	-nan	-nan	-0.006196	0.000019	-0.004232	-0.055204	-0.010824	-0.206194	0.000865	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.842734
3.300000	-nan	-nan	-0.013807	0.000057	-0.006040	-0.097419	-0.021649	-0.213804	0.001265	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.847574
3.400000	-nan	-nan	-0.025757	0.000148	-0.009071	-0.136387	-0.021649	-0.225749	0.001962	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.850258
3.500000	-nan	-nan	-0.041012	0.000313	-0.012426	-0.162365	-0.021649	-0.240997	0.002798	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.847574
3.600000	-nan	-nan	-0.057215	0.000543	-0.015944	-0.159118	-0.032473	-0.257189	0.003731	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.847528
3.700000	-nan	-nan	-0.071929	0.000807	-0.020252	-0.133140	-0.054122	-0.271888	0.004857	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.855777
3.800000	-nan	-nan	-0.082837	0.001062	-0.027321	-0.084430	-0.086595	-0.282762	0.006526	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.860211
3.900000	-nan	-nan	-0.088621	0.001244	-0.036608	-0.025978	-0.086595	-0.288487	0.008564	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.863109
4.000000	-nan	-nan	-0.088978	0.001258	-0.042572	0.016237	-0.032473	0.441541	-0.021341	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.136074
4.100000	-nan	-nan	-0.086765	0.001163	-0.042778	0.019484	0.021649	0.443749	-0.021545	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132135
4.200000	-nan	-nan	-0.085688	0.001117	-0.041414	0.000000	0.000000	0.444857	-0.020868	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.128282
4.300000	-nan	-nan	-0.085993	0.001129	-0.041566	0.000000	0.000000	0.444548	-0.020936	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132124
4.400000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
4.500000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
4.600000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
4.700000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132124
4.800000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132385
4.900000	-nan	-nan	-0.086012	0.001130	-0.041587	0.000000	0.000000	0.444528	-0.020946	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132127
5.000000	-nan	-nan	-0.086006	0.001130	-0.041566	0.000000	0.000000	0.444535	-0.020935	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.135040
5.100000	-nan	-nan	-0.085746	0.001119	-0.041133	0.006495	0.000000	0.444804	-0.020716	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.135040
5.200000	-nan	-nan	-0.085552	0.001111	-0.040602	-0.003247	-0.010824	-0.285387	0.009229	-nan	-nan	-nan	-nan	-nan	0.000000	-0.200000	1.860196
5.300000	-nan	-nan	-0.085636	0.001114	-0.040765	0.000000	0.000000	0.444923	-0.020525	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
5.400000	-nan	-nan	-0.085669	0.001116	-0.040786	0.000000	0.000000	0.444890	-0.020536	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
5.500000	-nan	-nan	-0.085656	0.001115	-0.040743	0.000000	0.000000	0.444904	-0.020513	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132148
5.600000	-nan	-nan	-0.085656	0.001115	-0.040743	0.000000	0.000000	0.444904	-0.020513	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.132124
5.700000	-nan	-nan	-0.085656	0.001115	-0.040743	0.000000	0.000000	0.444904	-0.020513	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.129222
5.800000	-nan	-nan	-0.085656	0.001115	-0.040743	0.000000	0.000000	0.444904	-0.020513	-nan	-nan	-nan	-nan	-nan	0.000000	0.531000	1.136032
5.900000	1.091015	1.091015	-0.085669	0.001116	-0.040743	0.000000	0.000000	0.444891	-0.020513	65.996765	0.000000	2.455905	2.455905	3.141593	65.996765	0.531000	0.386000
6.000000	1.143503	1.143503	-0.085675	0.001116	-0.040721	0.000000	0.000000	0.444885	-0.020501	70.903343	0.000000	2.638491	2.638491	3.141593	70.903343	0.531000	0.349000
6.100000	0.000000	4.000000	-0.085675	0.001116	-0.040721	0.000000	0.000000	0.444885	-0.020501	41.623989	113.184158	-12.490619	15.588484	2.176518	73.107185	0.531000	0.313924
6.200000	0.000000	4.000000	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	50.594536	99.860519	-10.504116	14.269614	2.332734	73.290901	0.531000	0.296736
6.300000	0.000000	4.000000	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	50.045437	100.516479	-10.605915	14.330547	2.324018	73.166634	0.531000	0.311604
6.400000	0.000000	4.000000	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	43.659115	110.358147	-12.064344	15.313674	2.211112	73.075981	0.531000	0.315000
6.500000	0.000000	4.000000	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	57.223694	85.166016	-8.434698	12.693571	2.472802	72.936172	0.531000	0.319090
6.600000	0.000000	4.000000	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	39.776134	96.990082	-10.550642	13.510982	2.228434	65.073570	0.531000	0.208646
6.700000	0.000000	3.584781	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	50.464039	46.686153	-3.913135	7.668921	2.684971	56.224377	0.531000	0.166964
6.800000	0.000000	3.209538	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	46.754501	41.327339	-3.386460	6.866164	2.702754	51.648411	0.531000	0.149329
6.900000	0.000000	3.013027	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	41.012424	39.660816	-3.393419	6.445769	2.667203	46.103558	0.531000	0.129914
7.000000	0.000000	2.284924	-0.085669	0.001116	-0.040700	0.000000	0.000000	0.444892	-0.020490	41.525967	26.949429	-1.797567	4.888137	2.809730	43.922501	0.531000	0.122713
7.100000	0.000000	1.970033	-0.085604	0.001113	-0.040494	0.003247	0.010824	0.444961	-0.020383	43.359718	20.968506	-0.987445	4.214492	2.890235	44.766476	0.531000	0.125475
7.200000	0.000000	2.807039	-0.084572	0.001074	-0.037268	0.016237	0.054122	0.446060	-0.018711	41.606697	35.929928	-2.908519	6.005097	2.711651	45.772453	0.531000	0.128807
7.300000	0.000000	2.595946	-0.082164	0.000994	-0.029334	0.032473	0.108244	0.448608	-0.014580	45.368122	31.160862	-2.176984	5.553506	2.791870	48.291306	0.531000	0.137366
7.400000	0.000000	3.460018	-0.078794	0.000914	-0.018109	0.035720	0.119068	0.452119	-0.008701	45.563282	46.004639	-4.010969	7.402016	2.649450	51.698765	0.531000	0.149514
7.500000	0.000000	2.876391	-0.075157	0.000870	-0.005986	0.035720	0.119068	0.455833	-0.002308	48.389439	35.091202	-2.552079	6.153463	2.774021	51.853085	0.531000	0.150082
7.600000	0.000000	3.460018	-0.072267	0.000867	0.003648	0.022731	0.075771	0.458729	0.002804	45.563282	46.004639	-4.010969	7.402016	2.649450	51.698765	0.531000	0.149514
7.700000	0.000000	3.759343	-0.070643	0.000877	0.009103	0.009742	0.032473	0.460335	0.005711	43.555515	51.769318	-4.800743	8.042362	2.578592	51.504913	0.531000	0.148803
7.800000	0.000000	2.787997	-0.070273	0.000881	0.010370	0.000000	0.000000	0.460698	0.006387	47.798977	33.743835	-2.406922	5.964361	2.782944	51.047001	0.531000	0.147133
7.900000	0.000000	2.992788	-0.070280	0.000881	0.010348	0.000000	0.000000	0.460692	0.006376	45.143772	38.072350	-3.042645	6.402471	2.720551	49.463760	0.531000	0.141466
8.000000	0.000000	2.382058	-0.070332	0.000880	0.010175	0.000000	0.000000	0.460641	0.006283	49.030495	26.373304	-1.446841	5.095936	2.863378	50.991253	0.531000	0.146931
8.100000	0.000000	0.000000	-0.070708	0.000877	0.009038	-0.009742	-0.032473	-0.270700	-0.000931	0.000000	0.000000	0.000000	0.000000	2.543261	0.000000	-0.200000	0.863882
8.200000	0.000000	0.000000	-0.071715	0.000869	0.005845	-0.006495	-0.021649	-0.271712	-0.000300	0.000000	0.000000	0.000000	0.000000	2.543261	0.000000	-0.200000	0.865735
8.300000	0.000000	3.354747	-0.071799	0.000869	0.005542	0.000000	0.000000	0.459192	0.003812	42.759274	45.030281	-3.994452	7.176811	2.631712	48.990765	0.531000	0.139802
8.400000	0.000000	2.553836	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	45.507923	30.392670	-2.076494	5.463421	2.800798	48.284805	0.531000	0.137344
8.500000	0.000000	2.637854	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	45.224842	31.926617	-2.277301	5.643160	2.782944	48.297947	0.531000	0.137389
8.600000	0.000000	2.789063	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	41.340256	35.699841	-2.889893	5.966642	2.711651	45.479336	0.531000	0.127832
8.700000	0.000000	3.411686	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	43.485008	45.794559	-4.062248	7.298620	2.631712	49.822266	0.531000	0.142735
8.800000	0.000000	2.881568	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	52.369324	33.986526	-2.266952	6.164539	2.809730	55.391651	0.531000	0.163617
8.900000	0.000000	4.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	51.777817	65.218536	-6.163034	10.016598	2.552087	62.291664	0.531000	0.193972
9.000000	0.000000	4.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	42.790203	110.138687	-12.069456	15.254117	2.202457	72.466118	0.531000	0.271144
9.100000	0.000000	2.881755	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	71.551308	28.235153	-0.839732	6.164938	2.935041	73.105232	0.531000	0.313994
9.200000	1.124416	1.212842	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	73.252098	1.239905	2.572094	2.879694	3.132605	73.255058	0.531000	0.306820
9.300000	1.257500	1.080545	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	73.288841	-2.481243	3.035039	2.419484	-3.123617	73.300690	0.531000	0.300996
9.400000	0.913262	1.631639	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	73.151573	6.194792	1.953740	3.490565	3.096656	73.225494	0.531000	0.291301
9.500000	0.000000	2.988287	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	70.600121	30.357824	-1.138428	6.392842	2.917113	72.417068	0.531000	0.270307
9.600000	0.000000	4.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	60.598495	65.151405	-5.826468	10.336511	2.622849	69.778358	0.531000	0.240552
9.700000	0.000000	4.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	48.139561	101.896584	-10.848029	14.430816	2.297897	72.422333	0.531000	0.270396
9.800000	1.301267	1.035943	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	73.249825	-3.720355	3.187288	2.264330	-3.114630	73.276459	0.531000	0.295000
9.900000	1.299463	1.034661	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	73.105583	-3.713029	3.181012	2.259871	-3.114630	73.132164	0.531000	0.313000
10.000000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.114630	0.000000	0.531000	1.117560
10.100000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.114630	0.000000	0.531000	1.121537
10.200000	1.192798	0.783928	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	56.400921	-5.733132	2.809967	1.387672	-3.087669	56.483021	0.531000	0.432000
10.300000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118531
10.400000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.115618
10.500000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118531
10.600000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118541
10.700000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118531
10.800000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.123388
10.900000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.115641
11.000000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
11.100000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
11.200000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
11.300000	0.000000	0.000000	-0.071780	0.000869	0.005607	0.000000	0.000000	0.459212	0.003846	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
11.400000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.121485
11.500000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122425
11.600000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122438
11.700000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
11.800000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.121454
11.900000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118696
12.000000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
12.100000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
12.200000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
12.300000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.115641
12.400000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120483
12.500000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.120473
12.600000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118554
12.700000	0.000000	0.000000	-0.071683	0.000870	0.005932	0.000000	0.000000	0.459308	0.004019	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.118624
12.800000	0.000000	0.000000	-0.071676	0.000870	0.005943	0.003247	0.010824	0.459315	0.004025	-0.000000	-0.000000	-0.000000	-0.000000	-3.087669	0.000000	0.531000	1.123386
12.900000	0.000000	0.000000	-0.071676	0.000870	0.005953	0.000000	0.000000	0.459315	0.004031	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
13.000000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119525
13.100000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119667
13.200000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119525
13.300000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119543
13.400000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.123396
13.500000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122417
13.600000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
13.700000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119525
13.800000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.116682
13.900000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.116592
14.000000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
14.100000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.116589
14.200000	0.000000	0.000000	-0.071663	0.000870	0.005997	0.000000	0.000000	0.459327	0.004054	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119525
14.300000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119543
14.400000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
14.500000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
14.600000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
14.700000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.116612
14.800000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.123388
14.900000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119567
15.000000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119543
15.100000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119629
15.200000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119567
15.300000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.122415
15.400000	0.000000	0.000000	-0.071657	0.000870	0.006018	0.000000	0.000000	0.459334	0.004065	0.000000	-0.000000	0.000000	0.000000	-3.087669	0.000000	0.531000	1.119543
